date,time,id,room,floor,adress,zip_code,pulse,steps,mood,last_active,active
01.10.2022,04:49:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,145,no
01.10.2022,04:50:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,146,no
01.10.2022,04:51:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,147,no
01.10.2022,04:52:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,148,no
01.10.2022,04:53:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,149,no
01.10.2022,04:54:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,150,no
01.10.2022,04:55:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,151,no
01.10.2022,04:56:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,152,no
01.10.2022,04:57:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,153,no
01.10.2022,04:58:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,154,no
01.10.2022,04:59:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,155,no
01.10.2022,05:00:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,156,no
01.10.2022,05:01:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,157,no
01.10.2022,05:02:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,158,no
01.10.2022,05:03:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,159,no
01.10.2022,05:04:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,160,no
01.10.2022,05:05:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,161,no
01.10.2022,05:06:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,162,no
01.10.2022,05:07:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,163,no
01.10.2022,05:08:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,164,no
01.10.2022,05:09:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,165,no
01.10.2022,05:10:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,166,no
01.10.2022,05:11:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,167,no
01.10.2022,05:12:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,168,no
01.10.2022,05:13:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,169,no
01.10.2022,05:14:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,170,no
01.10.2022,05:15:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,171,no
01.10.2022,05:16:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,172,no
01.10.2022,05:17:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,173,no
01.10.2022,05:18:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,174,no
01.10.2022,05:19:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,175,no
01.10.2022,05:20:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,176,no
01.10.2022,05:21:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,177,no
01.10.2022,05:22:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,178,no
01.10.2022,05:23:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,179,no
01.10.2022,05:24:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,180,no
01.10.2022,05:25:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,181,no
01.10.2022,05:26:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,182,no
01.10.2022,05:27:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,183,no
01.10.2022,05:28:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,184,no
01.10.2022,05:29:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,185,no
01.10.2022,05:30:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,186,no
01.10.2022,05:31:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,187,no
01.10.2022,05:32:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,188,no
01.10.2022,05:33:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,189,no
01.10.2022,05:34:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,190,no
01.10.2022,05:35:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,191,no
01.10.2022,05:36:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,192,no
01.10.2022,05:37:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,193,no
01.10.2022,05:38:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,194,no
01.10.2022,05:39:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,195,no
01.10.2022,05:40:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,196,no
01.10.2022,05:41:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,197,no
01.10.2022,05:42:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,198,no
01.10.2022,05:43:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,199,no
01.10.2022,05:44:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,200,no
01.10.2022,05:45:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,201,no
01.10.2022,05:46:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,202,no
01.10.2022,05:47:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,203,no
01.10.2022,05:48:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,204,no
01.10.2022,05:49:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,205,no
01.10.2022,05:50:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,206,no
01.10.2022,05:51:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,207,no
01.10.2022,05:52:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,208,no
01.10.2022,05:53:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,209,no
01.10.2022,05:54:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,210,no
01.10.2022,05:55:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,211,no
01.10.2022,05:56:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,212,no
01.10.2022,05:57:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,213,no
01.10.2022,05:58:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,214,no
01.10.2022,05:59:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,215,no
01.10.2022,06:00:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,216,no
01.10.2022,06:01:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,217,no
01.10.2022,06:02:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,218,no
01.10.2022,06:03:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,219,no
01.10.2022,06:04:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,220,no
01.10.2022,06:05:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,221,no
01.10.2022,06:06:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,222,no
01.10.2022,06:07:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,223,no
01.10.2022,06:08:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,224,no
01.10.2022,06:09:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,225,no
01.10.2022,06:10:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,226,no
01.10.2022,06:11:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,227,no
01.10.2022,06:12:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,228,no
01.10.2022,06:13:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,229,no
01.10.2022,06:14:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,230,no
01.10.2022,06:15:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,231,no
01.10.2022,06:16:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,232,no
01.10.2022,06:17:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,233,no
01.10.2022,06:18:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,234,no
01.10.2022,06:19:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,235,no
01.10.2022,06:20:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,236,no
01.10.2022,06:21:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,237,no
01.10.2022,06:22:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,238,no
01.10.2022,06:23:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,239,no
01.10.2022,06:24:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,240,no
01.10.2022,06:25:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,241,no
01.10.2022,06:26:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,242,no
01.10.2022,06:27:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,243,no
01.10.2022,06:28:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,244,no
01.10.2022,06:29:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,245,no
01.10.2022,06:30:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,246,no
01.10.2022,06:31:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,247,no
01.10.2022,06:32:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,248,no
01.10.2022,06:33:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,249,no
01.10.2022,06:34:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,250,no
01.10.2022,06:35:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,NaN,251,no
01.10.2022,06:36:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,calm,252,yes
01.10.2022,06:37:00,23242526,330,3,Luckenwalder Str. 4,10963,,30,calm,0,yes
01.10.2022,06:38:00,23242526,330,3,Luckenwalder Str. 4,10963,,31,calm,0,yes
01.10.2022,06:39:00,23242526,330,3,Luckenwalder Str. 4,10963,,33,calm,0,yes
01.10.2022,06:40:00,23242526,330,3,Luckenwalder Str. 4,10963,,34,calm,0,yes
01.10.2022,06:41:00,23242526,330,3,Luckenwalder Str. 4,10963,,35,calm,0,yes
01.10.2022,06:42:00,23242526,330,3,Luckenwalder Str. 4,10963,,31,calm,0,yes
01.10.2022,06:43:00,23242526,330,3,Luckenwalder Str. 4,10963,,32,calm,0,yes
01.10.2022,06:44:00,23242526,330,3,Luckenwalder Str. 4,10963,,34,calm,0,yes
01.10.2022,06:45:00,23242526,330,3,Luckenwalder Str. 4,10963,,35,calm,0,yes
01.10.2022,06:46:00,23242526,330,3,Luckenwalder Str. 4,10963,,36,calm,0,yes
01.10.2022,06:47:00,23242526,330,3,Luckenwalder Str. 4,10963,,32,calm,0,yes
01.10.2022,06:48:00,23242526,330,3,Luckenwalder Str. 4,10963,,33,calm,0,yes
01.10.2022,06:49:00,23242526,330,3,Luckenwalder Str. 4,10963,,35,calm,0,yes
01.10.2022,06:50:00,23242526,330,3,Luckenwalder Str. 4,10963,,36,calm,0,yes
01.10.2022,06:51:00,23242526,330,3,Luckenwalder Str. 4,10963,,37,calm,0,yes
01.10.2022,06:52:00,23242526,330,3,Luckenwalder Str. 4,10963,,33,calm,0,yes
01.10.2022,06:53:00,23242526,330,3,Luckenwalder Str. 4,10963,,34,calm,0,yes
01.10.2022,06:54:00,23242526,330,3,Luckenwalder Str. 4,10963,,36,calm,0,yes
01.10.2022,06:55:00,23242526,330,3,Luckenwalder Str. 4,10963,,37,calm,0,yes
01.10.2022,06:56:00,23242526,330,3,Luckenwalder Str. 4,10963,,38,calm,0,yes
01.10.2022,06:57:00,23242526,330,3,Luckenwalder Str. 4,10963,,34,calm,0,yes
01.10.2022,06:58:00,23242526,330,3,Luckenwalder Str. 4,10963,,35,calm,0,yes
01.10.2022,06:59:00,23242526,330,3,Luckenwalder Str. 4,10963,,37,happy,0,yes
01.10.2022,07:00:00,23242526,330,3,Luckenwalder Str. 4,10963,,38,happy,0,yes
01.10.2022,07:01:00,23242526,330,3,Luckenwalder Str. 4,10963,,39,happy,0,yes
01.10.2022,07:02:00,23242526,330,3,Luckenwalder Str. 4,10963,,35,happy,0,yes
01.10.2022,07:03:00,23242526,330,3,Luckenwalder Str. 4,10963,,36,happy,0,yes
01.10.2022,07:04:00,23242526,330,3,Luckenwalder Str. 4,10963,,38,happy,0,yes
01.10.2022,07:05:00,23242526,330,3,Luckenwalder Str. 4,10963,,39,happy,0,yes
01.10.2022,07:06:00,23242526,330,3,Luckenwalder Str. 4,10963,,40,happy,0,yes
01.10.2022,07:07:00,23242526,330,3,Luckenwalder Str. 4,10963,,36,happy,0,yes
01.10.2022,07:08:00,23242526,330,3,Luckenwalder Str. 4,10963,,37,happy,0,yes
01.10.2022,07:09:00,23242526,330,3,Luckenwalder Str. 4,10963,,39,happy,0,yes
01.10.2022,07:10:00,23242526,330,3,Luckenwalder Str. 4,10963,,40,happy,0,yes
01.10.2022,07:11:00,23242526,330,3,Luckenwalder Str. 4,10963,,41,happy,0,yes
01.10.2022,07:12:00,23242526,330,3,Luckenwalder Str. 4,10963,,37,happy,0,yes
01.10.2022,07:13:00,23242526,330,3,Luckenwalder Str. 4,10963,,38,happy,0,yes
01.10.2022,07:14:00,23242526,330,3,Luckenwalder Str. 4,10963,,40,happy,0,yes
01.10.2022,07:15:00,23242526,330,3,Luckenwalder Str. 4,10963,,41,happy,0,yes
01.10.2022,07:16:00,23242526,330,3,Luckenwalder Str. 4,10963,,42,happy,0,yes
01.10.2022,07:17:00,23242526,330,3,Luckenwalder Str. 4,10963,,38,happy,0,yes
01.10.2022,07:18:00,23242526,330,3,Luckenwalder Str. 4,10963,,39,happy,0,yes
01.10.2022,07:19:00,23242526,330,3,Luckenwalder Str. 4,10963,,41,happy,0,yes
01.10.2022,07:20:00,23242526,330,3,Luckenwalder Str. 4,10963,,42,happy,0,yes
01.10.2022,07:21:00,23242526,330,3,Luckenwalder Str. 4,10963,,43,happy,0,yes
01.10.2022,07:22:00,23242526,330,3,Luckenwalder Str. 4,10963,,39,happy,0,yes
01.10.2022,07:23:00,23242526,330,3,Luckenwalder Str. 4,10963,,40,happy,0,yes
01.10.2022,07:24:00,23242526,330,3,Luckenwalder Str. 4,10963,,42,happy,0,yes
01.10.2022,07:25:00,23242526,330,3,Luckenwalder Str. 4,10963,,43,happy,0,yes
01.10.2022,07:26:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,happy,0,yes
01.10.2022,07:27:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,happy,0,yes
01.10.2022,07:28:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,happy,0,yes
01.10.2022,07:29:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,happy,0,yes
01.10.2022,07:30:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,happy,0,yes
01.10.2022,07:31:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,happy,0,yes
01.10.2022,07:32:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,happy,0,yes
01.10.2022,07:33:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,happy,0,yes
01.10.2022,07:34:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,happy,0,yes
01.10.2022,07:35:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,happy,0,yes
01.10.2022,07:36:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,happy,0,yes
01.10.2022,07:37:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,happy,0,yes
01.10.2022,07:38:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,07:39:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,07:40:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,07:41:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,07:42:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,07:43:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,07:44:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,07:45:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,07:46:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,07:47:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,07:48:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,07:49:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,07:50:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,07:51:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,07:52:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,07:53:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,07:54:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,07:55:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,07:56:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,07:57:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,07:58:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,07:59:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,08:00:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,08:01:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,08:02:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,08:03:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,08:04:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,08:05:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,08:06:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,08:07:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,08:08:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,08:09:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,08:10:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,08:11:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,08:12:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,08:13:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,08:14:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,08:15:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,08:16:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,08:17:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,08:18:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,08:19:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,08:20:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,08:21:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,08:22:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,08:23:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,08:24:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,08:25:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,08:26:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,08:27:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,08:28:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,08:29:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,08:30:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,08:31:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,08:32:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,08:33:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,08:34:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,08:35:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,08:36:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,08:37:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,08:38:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,08:39:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,08:40:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,08:41:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,08:42:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,08:43:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,08:44:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,08:45:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,08:46:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,08:47:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,08:48:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,08:49:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,08:50:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,08:51:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,08:52:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,08:53:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,08:54:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,08:55:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,08:56:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,08:57:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,08:58:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,08:59:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,09:00:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,09:01:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,09:02:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,09:03:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,09:04:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,09:05:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,09:06:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,09:07:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,09:08:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,09:09:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,09:10:00,23242526,330,3,Luckenwalder Str. 4,10963,,44,neutral,0,yes
01.10.2022,09:11:00,23242526,330,3,Luckenwalder Str. 4,10963,,46,neutral,0,yes
01.10.2022,09:12:00,23242526,330,3,Luckenwalder Str. 4,10963,,49,neutral,0,yes
01.10.2022,09:13:00,23242526,330,3,Luckenwalder Str. 4,10963,,51,neutral,0,yes
01.10.2022,09:14:00,23242526,330,3,Luckenwalder Str. 4,10963,,52,neutral,0,yes
01.10.2022,09:15:00,23242526,330,3,Luckenwalder Str. 4,10963,,53,neutral,0,yes
01.10.2022,09:16:00,23242526,330,3,Luckenwalder Str. 4,10963,,54,neutral,0,yes
01.10.2022,09:17:00,23242526,330,3,Luckenwalder Str. 4,10963,,56,neutral,0,yes
01.10.2022,09:18:00,23242526,330,3,Luckenwalder Str. 4,10963,,58,neutral,0,yes
01.10.2022,09:19:00,23242526,330,3,Luckenwalder Str. 4,10963,,59,neutral,0,yes
01.10.2022,09:20:00,23242526,330,3,Luckenwalder Str. 4,10963,,60,neutral,0,yes
01.10.2022,09:21:00,23242526,330,3,Luckenwalder Str. 4,10963,,62,neutral,0,yes
01.10.2022,09:22:00,23242526,330,3,Luckenwalder Str. 4,10963,,64,neutral,0,yes
01.10.2022,09:23:00,23242526,330,3,Luckenwalder Str. 4,10963,,66,neutral,0,yes
01.10.2022,09:24:00,23242526,330,3,Luckenwalder Str. 4,10963,,68,neutral,0,yes
01.10.2022,09:25:00,23242526,330,3,Luckenwalder Str. 4,10963,,72,neutral,0,yes
01.10.2022,09:26:00,23242526,330,3,Luckenwalder Str. 4,10963,,76,neutral,0,yes
01.10.2022,09:27:00,23242526,330,3,Luckenwalder Str. 4,10963,,80,neutral,0,yes
01.10.2022,09:28:00,23242526,330,3,Luckenwalder Str. 4,10963,,84,neutral,0,yes
01.10.2022,09:29:00,23242526,330,3,Luckenwalder Str. 4,10963,,88,neutral,0,yes
01.10.2022,09:30:00,23242526,330,3,Luckenwalder Str. 4,10963,,92,neutral,0,yes
01.10.2022,09:31:00,23242526,330,3,Luckenwalder Str. 4,10963,,96,neutral,0,yes
01.10.2022,09:32:00,23242526,330,3,Luckenwalder Str. 4,10963,,100,neutral,0,yes
01.10.2022,09:33:00,23242526,330,3,Luckenwalder Str. 4,10963,,104,neutral,0,yes
01.10.2022,09:34:00,23242526,330,3,Luckenwalder Str. 4,10963,,108,neutral,0,yes
01.10.2022,09:35:00,23242526,330,3,Luckenwalder Str. 4,10963,,112,neutral,0,yes
01.10.2022,09:36:00,23242526,330,3,Luckenwalder Str. 4,10963,,116,neutral,0,yes
